uid,gmm_component,gmm_label,max_responsibility
2354097668967387101,0,P6,0.9444148395375109
16121230266468369200,0,P6,0.9520625897010351
10680959200212991756,0,P6,0.9461174017021623
15273491561990330767,0,P6,0.9484741827841852
10170058394603336806,0,P6,0.9295387743465086
10858160255702530344,0,P6,0.9499943774109408
7754292552854640496,2,P8,0.9576979263800678
12660598454449556406,0,P6,0.9087137264628974
8876850943661924669,0,P6,0.9258221342454207
13541056078973572776,0,P6,0.9487726049993068
5873868934215122699,1,P7,0.9811922924744652
4244962545482704958,0,P6,0.9302091247204274
3906091777489331258,0,P6,0.9030556843092719
6935579438385407751,0,P6,0.9306896472947087
6255206852571720812,0,P6,0.9473415890664073
16128872791305496506,0,P6,0.9442114608375163
3380168740737434615,0,P6,0.908258622426014
8183137577301098469,0,P6,0.9376076025168413
2220209989650825829,0,P6,0.9148323377348918
5905372796533017160,0,P6,0.9156692847854647
1163383159211124085,0,P6,0.920625390882973
4294659110647234891,0,P6,0.9038682114581157
5357479716411385636,0,P6,0.9455901049882601
7583039065991392534,0,P6,0.9207141522235394
8934287337539710454,0,P6,0.9279076340739434
4710096287606804309,0,P6,0.9488760122742452
12051113292996878452,0,P6,0.9301238486958388
16188426281817748728,0,P6,0.9473493403621757
4989952433837659455,0,P6,0.9477575613101027
8287090706780472779,0,P6,0.9108346757432658
9738611510617888428,0,P6,0.950933405165529
14679671472936361995,2,P8,0.9019798901602999
9633181507200986360,0,P6,0.9195101320734306
14879571124990648619,0,P6,0.9221241156687011
5046655463363869029,0,P6,0.9153736961131194
7009484824538108115,0,P6,0.9397112376743795
